software_name,software_url,repository_url,all_github_links,organization,repository_name,owner_repo_pattern,source
Overture Song,https://research-software-directory.org/software/overture-song,https://github.com/overture-stack/song,['https://github.com/overture-stack/song'],overture-stack,song,overture-stack/song,RSD
Paired omics data platform,https://research-software-directory.org/software/pairedomicsdata,https://github.com/iomega/paired-data-form,['https://github.com/iomega/paired-data-form'],iomega,paired-data-form,iomega/paired-data-form,RSD
PanTools-pipeline-v4,https://research-software-directory.org/software/pantools-pipeline-v4,https://github.com/PanUtils/pantools-pipeline-v4,['https://github.com/PanUtils/pantools-pipeline-v4'],PanUtils,pantools-pipeline-v4,PanUtils/pantools-pipeline-v4,RSD
PanVA,https://research-software-directory.org/software/panva,https://github.com/PanBrowse/PanVA,['https://github.com/PanBrowse/PanVA'],PanBrowse,PanVA,PanBrowse/PanVA,RSD
paradigma,https://research-software-directory.org/software/paradigma,https://github.com/biomarkersParkinson/paradigma,['https://github.com/biomarkersParkinson/paradigma'],biomarkersParkinson,paradigma,biomarkersParkinson/paradigma,RSD
parareal,https://research-software-directory.org/software/parareal,https://github.com/parallelwindfarms/parareal,['https://github.com/parallelwindfarms/parareal'],parallelwindfarms,parareal,parallelwindfarms/parareal,RSD
Parcels,https://research-software-directory.org/software/parcels,https://github.com/astral-sh/ruff,"['https://github.com/OceanParcels/parcels', 'https://github.com/Jacketless/IKAMOANA', 'https://github.com/astral-sh/ruff']",astral-sh,ruff,astral-sh/ruff,RSD
ParticleDA.jl,https://research-software-directory.org/software/particledajl,https://github.com/Team-RADDISH/ParticleDA.jl,['https://github.com/Team-RADDISH/ParticleDA.jl'],Team-RADDISH,ParticleDA.jl,Team-RADDISH/ParticleDA.jl,RSD
PartitionedArrays.jl,https://research-software-directory.org/software/partitionedarraysjl,https://github.com/PartitionedArrays/PartitionedArrays.jl,['https://github.com/PartitionedArrays/PartitionedArrays.jl'],PartitionedArrays,PartitionedArrays.jl,PartitionedArrays/PartitionedArrays.jl,RSD
PathVisio,https://research-software-directory.org/software/pathvisio,https://github.com/pathvisio/pathvisio,['https://github.com/pathvisio/pathvisio'],pathvisio,pathvisio,pathvisio/pathvisio,RSD
PattyAnalytics,https://research-software-directory.org/software/pattyanalytics,https://github.com/NLeSC/PattyAnalytics,['https://github.com/NLeSC/PattyAnalytics'],NLeSC,PattyAnalytics,NLeSC/PattyAnalytics,RSD
Via Appia Visualization,https://research-software-directory.org/software/pattyvis,https://github.com/NLeSC/pattyvis,"['https://github.com/NLeSC/pattyvis', 'https://github.com/NLeSC/PattyVis']",NLeSC,pattyvis,NLeSC/pattyvis,RSD
PAVICS,https://research-software-directory.org/software/pavics,https://github.com/Ouranosinc/xclim,"['https://github.com/Ouranosinc/xclim', 'https://github.com/Ouranosinc/raven', 'https://github.com/Ouranosinc/PAVICS-landing']",Ouranosinc,xclim,Ouranosinc/xclim,RSD
pbg-ld,https://research-software-directory.org/software/pbg-ld,https://github.com/candYgene/pbg-ld,['https://github.com/candYgene/pbg-ld'],candYgene,pbg-ld,candYgene/pbg-ld,RSD
PBI,https://research-software-directory.org/software/pbi,https://github.com/UtrechtUniversity/patent-breakthrough,['https://github.com/UtrechtUniversity/patent-breakthrough'],UtrechtUniversity,patent-breakthrough,UtrechtUniversity/patent-breakthrough,RSD
pdb2sql,https://research-software-directory.org/software/pdb2sql,https://github.com/DeepRank/pdb2sql,['https://github.com/DeepRank/pdb2sql'],DeepRank,pdb2sql,DeepRank/pdb2sql,RSD
pdbtbx-ts,https://research-software-directory.org/software/pdbtbx-ts,https://github.com/i-VRESSE/pdbtbx-ts,['https://github.com/i-VRESSE/pdbtbx-ts'],i-VRESSE,pdbtbx-ts,i-VRESSE/pdbtbx-ts,RSD
PerfectFit,https://research-software-directory.org/software/perfectfit,https://github.com/RasaHQ/rasa,"['https://github.com/RasaHQ/rasa', 'https://github.com/celery/celery', 'https://github.com/PerfectFit-project/virtual-coach-main']",RasaHQ,rasa,RasaHQ/rasa,RSD
Petri Nets on Hyperledger,https://research-software-directory.org/software/petri-nets-on-hyperledger,https://github.com/dl4ld/petrinet,['https://github.com/dl4ld/petrinet'],dl4ld,petrinet,dl4ld/petrinet,RSD
PhenoTips,https://research-software-directory.org/software/phenotips,https://github.com/phenotips/phenotips,['https://github.com/phenotips/phenotips'],phenotips,phenotips,phenotips/phenotips,RSD
PhysicalConstants.jl,https://research-software-directory.org/software/physicalconstantsjl,https://github.com/JuliaPhysics/PhysicalConstants.jl,['https://github.com/JuliaPhysics/PhysicalConstants.jl'],JuliaPhysics,PhysicalConstants.jl,JuliaPhysics/PhysicalConstants.jl,RSD
COVID-19 Piedmont,https://research-software-directory.org/software/piedmont-covid-19-data-modelling-management,https://github.com/regione-piemonte/gescovid19,"['https://github.com/UniTo-SEPI/COVID-19_Piedmont', 'https://github.com/regione-piemonte/gescovid19']",regione-piemonte,gescovid19,regione-piemonte/gescovid19,RSD
PIQMIe,https://research-software-directory.org/software/piqmie,https://github.com/arnikz/PIQMIe,['https://github.com/arnikz/PIQMIe'],arnikz,PIQMIe,arnikz/PIQMIe,RSD
Parallel Ice Sheet Model (PISM),https://research-software-directory.org/software/pism,https://github.com/pism/pism,['https://github.com/pism/pism'],pism,pism,pism/pism,RSD
PlanEO Dashboard,https://research-software-directory.org/software/planeo-dashboard,https://github.com/MINE-DD/dashboard,['https://github.com/MINE-DD/dashboard'],MINE-DD,dashboard,MINE-DD/dashboard,RSD
Platalea,https://research-software-directory.org/software/platalea,https://github.com/spokenlanguage/platalea,['https://github.com/spokenlanguage/platalea'],spokenlanguage,platalea,spokenlanguage/platalea,RSD
Plus Toolkit,https://research-software-directory.org/software/plus-toolkit,https://github.com/PlusToolkit/PlusLib,['https://github.com/PlusToolkit/PlusLib'],PlusToolkit,PlusLib,PlusToolkit/PlusLib,RSD
PoreSpy,https://research-software-directory.org/software/porespy,https://github.com/PMEAL/porespy,['https://github.com/PMEAL/porespy'],PMEAL,porespy,PMEAL/porespy,RSD
powerfit,https://research-software-directory.org/software/powerfit,https://github.com/haddocking/powerfit,['https://github.com/haddocking/powerfit'],haddocking,powerfit,haddocking/powerfit,RSD
PowerSensor3,https://research-software-directory.org/software/powersensor3,https://github.com/nlesc-recruit/PowerSensor3,['https://github.com/nlesc-recruit/PowerSensor3'],nlesc-recruit,PowerSensor3,nlesc-recruit/PowerSensor3,RSD
protein-detective,https://research-software-directory.org/software/protein-detective,https://github.com/haddocking/protein-quest,"['https://github.com/haddocking/protein-quest', 'https://github.com/haddocking/protein-detective']",haddocking,protein-quest,haddocking/protein-quest,RSD
protein-quest,https://research-software-directory.org/software/protein-quest,https://github.com/haddocking/protein-quest,['https://github.com/haddocking/protein-quest'],haddocking,protein-quest,haddocking/protein-quest,RSD
PROTEUS,https://research-software-directory.org/software/proteus,https://github.com/FormingWorlds/PROTEUS,['https://github.com/FormingWorlds/PROTEUS'],FormingWorlds,PROTEUS,FormingWorlds/PROTEUS,RSD
PSRDADA python,https://research-software-directory.org/software/psrdada-python,https://github.com/TRASAL/psrdada-python,['https://github.com/TRASAL/psrdada-python'],TRASAL,psrdada-python,TRASAL/psrdada-python,RSD
PSSMGen,https://research-software-directory.org/software/pssmgen,https://github.com/DeepRank/pssmgen,['https://github.com/DeepRank/pssmgen'],DeepRank,pssmgen,DeepRank/pssmgen,RSD
PuReGoMe,https://research-software-directory.org/software/puregome,https://github.com/puregome/notebooks,['https://github.com/puregome/notebooks'],puregome,notebooks,puregome/notebooks,RSD
pybacting,https://research-software-directory.org/software/pybacting,https://github.com/BlueObelisk/pybacting,['https://github.com/BlueObelisk/pybacting'],BlueObelisk,pybacting,BlueObelisk/pybacting,RSD
PyChelator,https://research-software-directory.org/software/pychelator,https://github.com/AmruteLab/PyChelator,['https://github.com/AmruteLab/PyChelator'],AmruteLab,PyChelator,AmruteLab/PyChelator,RSD
Pycoeus,https://research-software-directory.org/software/pycoeus,https://github.com/DroneML/pycoeus,['https://github.com/DroneML/pycoeus'],DroneML,pycoeus,DroneML/pycoeus,RSD
PyELSEPA,https://research-software-directory.org/software/pyelsepa,https://github.com/eScatter/pyelsepa,['https://github.com/eScatter/pyelsepa'],eScatter,pyelsepa,eScatter/pyelsepa,RSD
pyglotaran,https://research-software-directory.org/software/pyglotaran,https://github.com/glotaran/pyglotaran,"['https://github.com/glotaran/pyglotaran-publications', 'https://github.com/glotaran/pyglotaran', 'https://github.com/glotaran/pyglotaran-examples', 'https://github.com/glotaran/pyglotaran-extras', 'https://github.com/glotaran/glotaran-legacy']",glotaran,pyglotaran,glotaran/pyglotaran,RSD
Pyspextools,https://research-software-directory.org/software/pyspextools,https://github.com/spex-xray/pyspextools,['https://github.com/spex-xray/pyspextools'],spex-xray,pyspextools,spex-xray/pyspextools,RSD
PyStemmusScope,https://research-software-directory.org/software/pystemmusscope,https://github.com/EcoExtreML/STEMMUS_SCOPE,"['https://github.com/EcoExtreML/STEMMUS_SCOPE', 'https://github.com/EcoExtreML/STEMMUS_SCOPE_Processing', 'https://github.com/EcoExtreML/stemmus_scope_processing']",EcoExtreML,STEMMUS_SCOPE,EcoExtreML/STEMMUS_SCOPE,RSD
pyTAMS,https://research-software-directory.org/software/pytams,https://github.com/nlesc-eTAOC/pyTAMS,['https://github.com/nlesc-eTAOC/pyTAMS'],nlesc-eTAOC,pyTAMS,nlesc-eTAOC/pyTAMS,RSD
python-pcl,https://research-software-directory.org/software/python-pcl,https://github.com/NLeSC/python-pcl,"['https://github.com/NLeSC/PattyAnalytics', 'https://github.com/strawlab/python-pcl', 'https://github.com/NLeSC/python-pcl']",NLeSC,python-pcl,NLeSC/python-pcl,RSD
PyXenon,https://research-software-directory.org/software/pyxenon,https://github.com/xenon-middleware/pyxenon,['https://github.com/xenon-middleware/pyxenon'],xenon-middleware,pyxenon,xenon-middleware/pyxenon,RSD
pyZacros,https://research-software-directory.org/software/pyzacros,https://github.com/SCM-NV/pyZacros,['https://github.com/SCM-NV/pyZacros'],SCM-NV,pyZacros,SCM-NV/pyZacros,RSD
q-cardIA,https://research-software-directory.org/software/q-cardia,https://github.com/q-cardIA/qcardia,"['https://github.com/q-cardIA/qcardia-app', 'https://github.com/q-cardIA/qcardia-data', 'https://github.com/q-cardIA/qcardia', 'https://github.com/q-cardIA/qcardia-models']",q-cardIA,qcardia,q-cardIA/qcardia,RSD
qalcore,https://research-software-directory.org/software/qalcore,https://github.com/QuantumApplicationLab/qalcore,['https://github.com/QuantumApplicationLab/qalcore'],QuantumApplicationLab,qalcore,QuantumApplicationLab/qalcore,RSD
qc2,https://research-software-directory.org/software/qc2,https://github.com/qc2nl/qc2,['https://github.com/qc2nl/qc2'],qc2nl,qc2,qc2nl/qc2,RSD
QMCBlip,https://research-software-directory.org/software/qmcblip,https://github.com/NLESC-JCER/QMCblip,['https://github.com/NLESC-JCER/QMCblip'],NLESC-JCER,QMCblip,NLESC-JCER/QMCblip,RSD
QMCTorch,https://research-software-directory.org/software/qmctorch,https://github.com/NLESC-JCER/QMCTorch,['https://github.com/NLESC-JCER/QMCTorch'],NLESC-JCER,QMCTorch,NLESC-JCER/QMCTorch,RSD
QMflows,https://research-software-directory.org/software/qmflows,https://github.com/SCM-NV/qmflows,['https://github.com/SCM-NV/qmflows'],SCM-NV,qmflows,SCM-NV/qmflows,RSD
QTLTableMiner++,https://research-software-directory.org/software/qtl-tableminer,https://github.com/candYgene/QTM,['https://github.com/candYgene/QTM'],candYgene,QTM,candYgene/QTM,RSD
quafing,https://research-software-directory.org/software/quafing,https://github.com/SDCCA/quafing/,['https://github.com/SDCCA/quafing/'],SDCCA,quafing,SDCCA/quafing,RSD
Quantum Newton Raphson,https://research-software-directory.org/software/quantum-newton-raphson,https://github.com/quantumapplicationlab/quantumnewtonraphson,['https://github.com/quantumapplicationlab/quantumnewtonraphson'],quantumapplicationlab,quantumnewtonraphson,quantumapplicationlab/quantumnewtonraphson,RSD
qubols,https://research-software-directory.org/software/qubols,https://github.com/psf/black,"['https://github.com/quantumapplicationlab/qubols', 'https://github.com/psf/black', 'https://github.com/QuantumApplicationLab/qubols', 'https://github.com/NLeSC/python-template', 'https://github.com/audreyr/cookiecutter']",psf,black,psf/black,RSD
qubops,https://research-software-directory.org/software/qubops,https://github.com/quantumapplicationlab/qubops,"['https://github.com/quantumapplicationlab/qubops', 'https://github.com/quantumapplicationlab/qubols']",quantumapplicationlab,qubops,quantumapplicationlab/qubops,RSD
QUICKLB,https://research-software-directory.org/software/quicklb,https://github.com/NLESC-JCER/QUICKLB,['https://github.com/NLESC-JCER/QUICKLB'],NLESC-JCER,QUICKLB,NLESC-JCER/QUICKLB,RSD
qumia-train-scripts,https://research-software-directory.org/software/qumia-train-scripts,https://github.com/QUMIA/train-scripts,['https://github.com/QUMIA/train-scripts'],QUMIA,train-scripts,QUMIA/train-scripts,RSD
Radiam,https://research-software-directory.org/software/radiam,https://github.com/usask-rc/radiam/,['https://github.com/usask-rc/radiam/'],usask-rc,radiam,usask-rc/radiam,RSD
rcoins,https://research-software-directory.org/software/rcoins,https://github.com/CityRiverSpaces/rcoins,"['https://github.com/CityRiverSpaces/rcoins', 'https://github.com/PratyushTripathy/COINS']",CityRiverSpaces,rcoins,CityRiverSpaces/rcoins,RSD
rcrisp Shiny app,https://research-software-directory.org/software/rcrisp-shiny-app,https://github.com/CityRiverSpaces/rcrisp,"['https://github.com/CityRiverSpaces/rcrisp', 'https://github.com/CityRiverSpaces/rcrisp-app']",CityRiverSpaces,rcrisp,CityRiverSpaces/rcrisp,RSD
ReaxPro framework ontology,https://research-software-directory.org/software/reaxpro-framework-ontology,https://github.com/simphony/reaxpro-framework-ontology,['https://github.com/simphony/reaxpro-framework-ontology'],simphony,reaxpro-framework-ontology,simphony/reaxpro-framework-ontology,RSD
ReaxPro wrappers,https://research-software-directory.org/software/reaxpro-wrappers,https://github.com/simphony/reaxpro-wrappers,['https://github.com/simphony/reaxpro-wrappers'],simphony,reaxpro-wrappers,simphony/reaxpro-wrappers,RSD
recipy,https://research-software-directory.org/software/recipy,https://github.com/recipy/recipy,['https://github.com/recipy/recipy'],recipy,recipy,recipy/recipy,RSD
REE-HDSC,https://research-software-directory.org/software/ree-hdsc,https://github.com/ree-hdsc/ree-hdsc,['https://github.com/ree-hdsc/ree-hdsc'],ree-hdsc,ree-hdsc,ree-hdsc/ree-hdsc,RSD
Remote BMI,https://research-software-directory.org/software/remote-bmi,https://github.com/eWaterCycle/remotebmi,['https://github.com/eWaterCycle/remotebmi'],eWaterCycle,remotebmi,eWaterCycle/remotebmi,RSD
Research Lifecycle Approach using Islandora,https://research-software-directory.org/software/research-lifecycle-approach-using-islandora,https://github.com/roblib/rdm-playbook,['https://github.com/roblib/rdm-playbook'],roblib,rdm-playbook,roblib/rdm-playbook,RSD
RESTful APE,https://research-software-directory.org/software/restape,https://github.com/sanctuuary/restape,['https://github.com/sanctuuary/restape'],sanctuuary,restape,sanctuuary/restape,RSD
ReSurfEMG,https://research-software-directory.org/software/resurfemg,https://github.com/ReSurfEMG/ReSurfEMG,['https://github.com/ReSurfEMG/ReSurfEMG'],ReSurfEMG,ReSurfEMG,ReSurfEMG/ReSurfEMG,RSD
ReSurfEMG-dashboard,https://research-software-directory.org/software/resurfemg-dashboard,https://github.com/ReSurfEMG/ReSurfEMG,"['https://github.com/ReSurfEMG/ReSurfEMG-dashboard', 'https://github.com/ReSurfEMG/ReSurfEMG']",ReSurfEMG,ReSurfEMG,ReSurfEMG/ReSurfEMG,RSD
Review Argumentation at Scale,https://research-software-directory.org/software/review-argumentation-at-scale,https://github.com/davideceolin/FAReviews,['https://github.com/davideceolin/FAReviews'],davideceolin,FAReviews,davideceolin/FAReviews,RSD
Ricgraph - Research in context graph,https://research-software-directory.org/software/ricgraph,https://github.com/UtrechtUniversity/ricgraph,['https://github.com/UtrechtUniversity/ricgraph'],UtrechtUniversity,ricgraph,UtrechtUniversity/ricgraph,RSD
RickView,https://research-software-directory.org/software/rickview,https://github.com/KonradHoeffner/rickview,['https://github.com/KonradHoeffner/rickview'],KonradHoeffner,rickview,KonradHoeffner/rickview,RSD
ROBIST,https://research-software-directory.org/software/robist,https://github.com/JustinStarreveld/ROBIST,['https://github.com/JustinStarreveld/ROBIST'],JustinStarreveld,ROBIST,JustinStarreveld/ROBIST,RSD
Rocket,https://research-software-directory.org/software/rocket,https://github.com/JungleComputing/rocket,['https://github.com/JungleComputing/rocket'],JungleComputing,rocket,JungleComputing/rocket,RSD
ROOT,https://research-software-directory.org/software/root,https://github.com/root-project/root,['https://github.com/root-project/root'],root-project,root,root-project/root,RSD
Rosemary,https://research-software-directory.org/software/rosemary,https://github.com/yasgui-with-rosemary/app,"['https://github.com/yasgui-with-rosemary/app', 'https://github.com/CLARIAH/yasgui-grlc-publisher']",yasgui-with-rosemary,app,yasgui-with-rosemary/app,RSD
Research Software Directory,https://research-software-directory.org/software/rsd-ng,https://github.com/research-software-directory/RSD-as-a-service,['https://github.com/research-software-directory/RSD-as-a-service'],research-software-directory,RSD-as-a-service,research-software-directory/RSD-as-a-service,RSD
rWikiPathways,https://research-software-directory.org/software/rwikipathways,https://github.com/cytoscape/RCy3,"['https://github.com/cytoscape/RCy3', 'https://github.com/BiGCAT-UM/bridgedb-r']",cytoscape,RCy3,cytoscape/RCy3,RSD
s2spy,https://research-software-directory.org/software/s2spy,https://github.com/AI4S2S/s2spy,['https://github.com/AI4S2S/s2spy'],AI4S2S,s2spy,AI4S2S/s2spy,RSD
SAGECal,https://research-software-directory.org/software/sagecal,https://github.com/nlesc-dirac/sagecal,"['https://github.com/nlesc-dirac/sagecal', 'https://github.com/benvanwerkhoven/kernel_tuner']",nlesc-dirac,sagecal,nlesc-dirac/sagecal,RSD
SalientDescriptor-matlab,https://research-software-directory.org/software/salient-descriptor-matlab,https://github.com/NLeSC/SalientDescriptor-matlab,['https://github.com/NLeSC/SalientDescriptor-matlab'],NLeSC,SalientDescriptor-matlab,NLeSC/SalientDescriptor-matlab,RSD
SalientDetector-matlab,https://research-software-directory.org/software/salient-detector-matlab,https://github.com/NLeSC/SalientDetector-matlab,['https://github.com/NLeSC/SalientDetector-matlab'],NLeSC,SalientDetector-matlab,NLeSC/SalientDetector-matlab,RSD
SalientDetector-python,https://research-software-directory.org/software/salient-detector-python,https://github.com/NLeSC/SalientDetector-python,['https://github.com/NLeSC/SalientDetector-python'],NLeSC,SalientDetector-python,NLeSC/SalientDetector-python,RSD
SARXarray,https://research-software-directory.org/software/sarxarray,https://github.com/MotionbyLearning/sarxarray,['https://github.com/MotionbyLearning/sarxarray'],MotionbyLearning,sarxarray,MotionbyLearning/sarxarray,RSD
Satsense,https://research-software-directory.org/software/satsense,https://github.com/DynaSlum/satsense,['https://github.com/DynaSlum/satsense'],DynaSlum,satsense,DynaSlum/satsense,RSD
Scholia,https://research-software-directory.org/software/scholia,https://github.com/WDscholia/scholia,['https://github.com/WDscholia/scholia'],WDscholia,scholia,WDscholia/scholia,RSD
scikit-talk,https://research-software-directory.org/software/scikit-talk,https://github.com/audreyr/cookiecutter,"['https://github.com/elpaco-escience/scikit-talk/', 'https://github.com/audreyr/cookiecutter', 'https://github.com/NLeSC/python-template']",audreyr,cookiecutter,audreyr/cookiecutter,RSD
scriptcwl,https://research-software-directory.org/software/scriptcwl,https://github.com/nlesc/scriptcwl,['https://github.com/nlesc/scriptcwl'],nlesc,scriptcwl,nlesc/scriptcwl,RSD
seahtrue,https://research-software-directory.org/software/seahtrue,https://github.com/vcjdeboer/seahtrue,['https://github.com/vcjdeboer/seahtrue'],vcjdeboer,seahtrue,vcjdeboer/seahtrue,RSD
SedTRAILS,https://research-software-directory.org/software/sedtrails,https://github.com/sedtrails/sedtrails,['https://github.com/sedtrails/sedtrails'],sedtrails,sedtrails,sedtrails/sedtrails,RSD
self-hosted runners,https://research-software-directory.org/software/self-hosted-runners,https://github.com/ci-for-science/example-python-1,"['https://github.com/ci-for-science/example-gpu-houston', 'https://github.com/ci-for-science/example-python-1', 'https://github.com/ci-for-science/example-python-monte-carlo-pi', 'https://github.com/ci-for-science/example-hello-world', 'https://github.com/ci-for-science/self-hosted-runners']",ci-for-science,example-python-1,ci-for-science/example-python-1,RSD
GitHub action to set up apptainer,https://research-software-directory.org/software/setup-apptainer,https://github.com/eWaterCycle/setup-apptainer,['https://github.com/eWaterCycle/setup-apptainer'],eWaterCycle,setup-apptainer,eWaterCycle/setup-apptainer,RSD
sfb-annotator,https://research-software-directory.org/software/sfb-annotator,https://github.com/LINNAE-project/SFB-Annotator,['https://github.com/LINNAE-project/SFB-Annotator'],LINNAE-project,SFB-Annotator,LINNAE-project/SFB-Annotator,RSD
SFINCS-BMI-server,https://research-software-directory.org/software/sfincs-bmi-server,https://github.com/eWaterCycle/sfincs-bmi-server/,['https://github.com/eWaterCycle/sfincs-bmi-server/'],eWaterCycle,sfincs-bmi-server,eWaterCycle/sfincs-bmi-server,RSD
ShiCo,https://research-software-directory.org/software/shifting-concepts-through-time,https://github.com/NLeSC/ShiCo,['https://github.com/NLeSC/ShiCo'],NLeSC,ShiCo,NLeSC/ShiCo,RSD
SIGA.py,https://research-software-directory.org/software/siga-py,https://github.com/candYgene/siga,['https://github.com/candYgene/siga'],candYgene,siga,candYgene/siga,RSD
SimVascular,https://research-software-directory.org/software/simvascular,https://github.com/SimVascular/SimVascular,['https://github.com/SimVascular/SimVascular'],SimVascular,SimVascular,SimVascular/SimVascular,RSD
sirup,https://research-software-directory.org/software/sirup,https://github.com/ivory-tower-private-power/sirup,['https://github.com/ivory-tower-private-power/sirup'],ivory-tower-private-power,sirup,ivory-tower-private-power/sirup,RSD
SLEPLET,https://research-software-directory.org/software/sleplet,https://github.com/numpy/numpy,"['https://github.com/astro-informatics/s2let', 'https://github.com/astro-informatics/sleplet', 'https://github.com/numpy/numpy', 'https://github.com/libigl/libigl-python-bindings', 'https://github.com/astro-informatics/ssht', 'https://github.com/SHTOOLS/SHTOOLS', 'https://github.com/mreineck/ducc', 'https://github.com/plotly/plotly.py', 'https://github.com/csdms-contrib/slepian_alpha']",numpy,numpy,numpy/numpy,RSD
SlicerIGT,https://research-software-directory.org/software/sliceraigt,https://github.com/SlicerIGT/aigt,"['https://github.com/SlicerIGT/aigt', 'https://github.com/SlicerIGT/SlicerIGT']",SlicerIGT,aigt,SlicerIGT/aigt,RSD
SlicerRT,https://research-software-directory.org/software/slicerrt,https://github.com/SlicerRt/SlicerRT,['https://github.com/SlicerRt/SlicerRT'],SlicerRt,SlicerRT,SlicerRt/SlicerRT,RSD
snakemake-wrf,https://research-software-directory.org/software/snakemake-wrf,https://github.com/Urban-M4/snakemake-wrf/,['https://github.com/Urban-M4/snakemake-wrf/'],Urban-M4,snakemake-wrf,Urban-M4/snakemake-wrf,RSD
snvec,https://research-software-directory.org/software/snvec,https://github.com/rezeebe/snvec,['https://github.com/rezeebe/snvec'],rezeebe,snvec,rezeebe/snvec,RSD
spec2vec,https://research-software-directory.org/software/spec2vec,https://github.com/iomega/spec2vec,['https://github.com/iomega/spec2vec'],iomega,spec2vec,iomega/spec2vec,RSD
splithalfr,https://research-software-directory.org/software/splithalfr,https://github.com/tpronk/splithalfr,"['https://github.com/tpronk/splithalfr', 'https://github.com/tpronk/splithalfr_simulation']",tpronk,splithalfr,tpronk/splithalfr,RSD
SPOT,https://research-software-directory.org/software/spot,https://github.com/NLeSC/spot,"['https://github.com/NLeSC/spot-desktop-app', 'https://github.com/NLeSC/spot']",NLeSC,spot,NLeSC/spot,RSD
StoryTeller,https://research-software-directory.org/software/storyteller,https://github.com/NLeSC/BiographyNet,"['https://github.com/NLeSC/BiographyNet', 'https://github.com/NLeSC-Storyteller/StoryTeller', 'https://github.com/BiographyNet/demonstrator', 'https://github.com/NLeSC/UncertaintyVisualization', 'https://github.com/NLeSC/EmbodiedEmotions']",NLeSC,BiographyNet,NLeSC/BiographyNet,RSD
sv-callers,https://research-software-directory.org/software/sv-callers,https://github.com/Illumina/manta,"['https://github.com/PapenfussLab/gridss', 'https://github.com/Illumina/manta', 'https://github.com/dellytools/delly', 'https://github.com/arq5x/lumpy-sv', 'https://github.com/GooglingTheCancerGenome/sv-callers']",Illumina,manta,Illumina/manta,RSD
sv-channels,https://research-software-directory.org/software/sv-channels,https://github.com/GooglingTheCancerGenome/sv-channels/,['https://github.com/GooglingTheCancerGenome/sv-channels/'],GooglingTheCancerGenome,sv-channels,GooglingTheCancerGenome/sv-channels,RSD
svnecR,https://research-software-directory.org/software/svnecr,https://github.com/japhir/snvecR,['https://github.com/japhir/snvecR'],japhir,snvecR,japhir/snvecR,RSD
swyft,https://research-software-directory.org/software/swyft,https://github.com/undark-lab/swyft,['https://github.com/undark-lab/swyft'],undark-lab,swyft,undark-lab/swyft,RSD
talkr,https://research-software-directory.org/software/talkr,https://github.com/elpaco-escience/talkr,"['https://github.com/elpaco-escience/scikit-talk', 'https://github.com/elpaco-escience/talkr']",elpaco-escience,talkr,elpaco-escience/talkr,RSD
TaxoTagger,https://research-software-directory.org/software/taxotagger,https://github.com/MycoAI/taxotagger,['https://github.com/MycoAI/taxotagger'],MycoAI,taxotagger,MycoAI/taxotagger,RSD
Texcavator,https://research-software-directory.org/software/texcavator,https://github.com/UUDigitalHumanitieslab/texcavator,"['https://github.com/UUDigitalHumanitieslab/texcavator', 'https://github.com/UUDigitalHumanitieslab/I-analyzer']",UUDigitalHumanitieslab,texcavator,UUDigitalHumanitieslab/texcavator,RSD
TIMP,https://research-software-directory.org/software/timp,https://github.com/glotaran/TIMP,"['https://github.com/r-hub/cranlogs.app', 'https://github.com/glotaran/glotaran-legacy', 'https://github.com/glotaran/TIMP']",glotaran,TIMP,glotaran/TIMP,RSD
tortellini,https://research-software-directory.org/software/tortellini-github-action,https://github.com/tortellini-tools/action,['https://github.com/tortellini-tools/action'],tortellini-tools,action,tortellini-tools/action,RSD
TraP: The LOFAR Transients Pipeline,https://research-software-directory.org/software/trap-the-lofar-transients-pipeline,https://github.com/transientskp/tkp,['https://github.com/transientskp/tkp'],transientskp,tkp,transientskp/tkp,RSD
TulipaEnergyModel,https://research-software-directory.org/software/tulipaenergymodel,https://github.com/JuliaBesties/BestieTemplate.jl,"['https://github.com/TulipaEnergy/TulipaEnergyModel.jl', 'https://github.com/JuliaBesties/BestieTemplate.jl']",JuliaBesties,BestieTemplate.jl,JuliaBesties/BestieTemplate.jl,RSD
Turing Data Safe Haven,https://research-software-directory.org/software/turing-data-safe-haven,https://github.com/alan-turing-institute/data-safe-haven,['https://github.com/alan-turing-institute/data-safe-haven'],alan-turing-institute,data-safe-haven,alan-turing-institute/data-safe-haven,RSD
Twiqs,https://research-software-directory.org/software/twinl-website-code,https://github.com/twinl/website,['https://github.com/twinl/website'],twinl,website,twinl/website,RSD
Umple,https://research-software-directory.org/software/umple,https://github.com/umple/umple,['https://github.com/umple/umple'],umple,umple,umple/umple,RSD
ValidSense,https://research-software-directory.org/software/validsense,https://github.com/umcu/ValidSense,['https://github.com/umcu/ValidSense'],umcu,ValidSense,umcu/ValidSense,RSD
Vantage6,https://research-software-directory.org/software/vantage6,https://github.com/vantage6/vantage6,['https://github.com/vantage6/vantage6'],vantage6,vantage6,vantage6/vantage6,RSD
Revisited Via Appia,https://research-software-directory.org/software/via-appia-revisited,https://github.com/Via-Appia/PattyVis,"['https://github.com/Via-Appia/via-appia-online-viewer', 'https://github.com/Via-Appia/PattyVis']",Via-Appia,PattyVis,Via-Appia/PattyVis,RSD
WAM2layers,https://research-software-directory.org/software/wam2layers,https://github.com/WAM2layers/WAM2layers,['https://github.com/WAM2layers/WAM2layers'],WAM2layers,WAM2layers,WAM2layers/WAM2layers,RSD
